Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2011-05-05,NorfolkIsland,17.4,21.0,41.0,SW,35.0,NNE,SW,17.0,15.0,92.0,89.0,1008.3,1004.6,7.0,6.0,17.8,19.8,Yes,Yes
2011-05-05,Moree,7.3,23.9,0.0,SW,39.0,SW,SSE,7.0,17.0,61.0,25.0,1019.5,1016.8,0.0,1.0,15.3,23.8,No,No
2011-05-05,SalmonGums,11.4,24.2,0.0,NNW,33.0,NNW,NNW,20.0,11.0,46.0,26.0,1021.7,1019.55,0.5,1.0,18.5,22.5,No,No
2011-05-05,Canberra,-1.8,16.1,0.0,SSW,39.0,SE,SE,13.0,9.0,56.0,28.0,1023.9,1022.3,1.0,1.0,10.0,16.0,No,No
2011-05-05,Watsonia,9.8,13.5,1.2,SW,26.0,S,S,13.0,11.0,62.0,62.0,1026.9,1025.6,7.0,7.0,12.1,13.1,Yes,No
2011-05-05,SydneyAirport,11.7,17.6,0.0,SSW,56.0,SSW,SSW,37.0,39.0,63.0,62.0,1021.1,1021.6,2.0,7.0,17.0,17.1,No,No
2011-05-06,Canberra,-4.0,14.8,0.0,SE,13.0,SE,WSW,7.0,6.0,76.0,46.0,1025.7,1021.1,3.0,4.0,5.2,14.3,No,No
2011-05-06,PerthAirport,14.1,23.4,0.0,W,23.0,SE,ESE,20.0,13.0,46.0,31.0,1023.1,1019.9,1.0,1.0,17.5,23.1,No,No
2011-05-06,Sydney,10.1,19.6,0.0,SSE,33.0,W,S,19.0,17.0,69.0,48.0,1023.9,1020.4,1.0,1.0,13.1,18.4,No,No
2011-05-06,Perth,12.3,23.0,0.0,SSW,26.0,SE,S,13.0,9.0,53.0,35.0,1022.9,1019.6,1.0,1.0,16.6,22.5,No,No
2011-05-06,Albury,2.8,16.8,0.0,SSW,13.0,N,SSE,0.0,7.0,76.0,53.0,1025.4,1021.5,1.5,3.0,8.1,15.9,No,No
2011-05-06,Darwin,20.5,31.7,0.0,E,37.0,E,ESE,20.0,13.0,54.0,39.0,1012.6,1009.0,2.0,5.0,25.7,30.5,No,No
2011-05-06,Launceston,-0.2,14.4,0.2,NNW,11.0,NE,NNW,2.0,6.0,88.0,58.0,1024.8,1020.8,1.6666666666666667,4.0,3.6,14.2,No,No
2011-05-06,Walpole,13.3,17.6,12.8,SSW,31.0,SW,ESE,9.0,20.0,82.0,77.0,1023.9,1023.2,1.3333333333333335,3.0,14.9,15.6,Yes,No
2011-05-06,Woomera,9.6,20.7,0.0,S,22.0,E,WSW,9.0,9.0,70.0,37.0,1024.9,1020.1,1.0,2.0,14.2,20.5,No,No
2011-05-06,Moree,7.6,23.1,0.0,SW,30.0,NNE,SSW,4.0,13.0,53.0,18.0,1022.4,1017.9,0.5,2.0,15.4,22.4,No,No
2011-05-06,PearceRAAF,12.7,23.4,0.8,E,44.0,ESE,ESE,20.0,13.0,58.0,34.0,1022.6,1019.7,0.0,2.0,16.3,23.1,No,No
2011-05-06,Cairns,17.8,28.7,0.0,SE,41.0,S,SE,15.0,22.0,58.0,47.0,1015.5,1012.4,4.0,2.0,23.4,26.9,No,No
2011-05-06,Cobar,5.3,21.1,0.0,NNE,19.0,E,E,9.0,4.0,63.0,28.0,1023.3,1020.0,7.0,7.0,11.8,20.7,No,No
2011-05-06,Mildura,3.3,17.9,0.0,E,17.0,SE,S,7.0,9.0,86.0,47.0,1025.8,1022.1,7.0,7.0,7.0,16.8,No,No
2011-05-06,BadgerysCreek,7.3,19.1,0.0,SW,26.0,SW,WSW,19.0,6.0,68.0,41.0,1024.6,1020.4,7.333333333333333,7.333333333333333,13.6,18.6,No,No
2011-05-06,SalmonGums,8.6,21.6,0.0,S,37.0,SW,SSW,15.0,22.0,70.0,50.0,1025.35,1021.8,7.666666666666667,7.666666666666667,16.9,19.5,No,No
2011-05-06,Portland,8.5,12.5,0.0,NNE,20.0,N,N,9.0,2.0,75.0,64.0,1026.1,1023.2,8.0,8.0,9.5,12.4,No,No
2011-05-06,Melbourne,11.4,15.5,0.0,E,24.0,ENE,S,13.0,13.0,64.0,50.0,1025.4,1022.8,7.0,7.0,12.2,14.7,No,No
2011-05-06,Watsonia,9.6,15.2,0.0,NE,46.0,ENE,ESE,9.0,6.0,73.0,58.0,1025.6,1022.7,7.0,7.0,9.7,14.2,No,No
2011-05-06,AliceSprings,4.8,21.9,0.0,E,33.0,ESE,SE,9.0,13.0,60.0,25.0,1021.8,1016.6,3.0,1.0,13.3,21.2,No,No
2011-05-06,SydneyAirport,10.3,17.5,0.0,SSW,43.0,W,S,13.0,26.0,62.0,58.0,1024.1,1020.6,6.0,7.0,14.5,16.8,No,No
2011-05-06,Brisbane,14.3,24.9,0.0,SW,19.0,SW,W,7.0,6.0,53.0,43.0,1020.4,1016.5,6.0,6.0,19.6,23.3,No,No
2011-05-06,Adelaide,8.8,19.2,0.0,WSW,20.0,NE,WSW,6.0,9.0,60.0,44.0,1024.9,1021.6,5.5,6.25,13.2,18.4,No,No
2011-05-06,Tuggeranong,-2.1,14.7,0.0,NW,15.0,NW,N,4.0,6.0,75.0,50.0,1025.7,1021.1,5.0,6.5,5.8,14.5,No,No
2011-05-06,Penrith,9.4,20.0,0.2,SW,20.0,SSW,S,11.0,2.0,62.0,40.0,1025.3000000000002,1021.55,4.5,6.75,15.0,19.2,No,No
2011-05-06,Bendigo,-0.2,15.0,0.0,SE,24.0,SSE,ESE,13.0,2.0,77.0,47.0,1024.9,1022.0,4.0,7.0,8.4,14.3,No,No
2011-05-06,Richmond,4.4,19.5,0.0,WSW,22.0,N,SSE,0.0,6.0,75.0,41.0,1024.8,1020.4,5.5,7.0,12.8,18.6,No,No
2011-05-06,MelbourneAirport,9.5,14.2,0.0,E,24.0,ENE,S,13.0,13.0,65.0,56.0,1025.7,1022.9,7.0,7.0,11.3,13.6,No,No
2011-05-06,Hobart,4.2,15.0,0.0,N,22.0,NNW,NE,11.0,7.0,70.0,59.0,1023.2,1020.4,5.5,5.5,9.4,13.1,No,No
2011-05-06,MountGinini,1.3,9.6,0.0,SSW,35.0,SW,W,20.0,9.0,49.0,73.0,1024.7,1021.8,4.0,4.0,4.6,7.5,No,No
2011-05-06,Dartmoor,6.3,13.3,0.0,NE,17.0,N,ENE,0.0,6.0,92.0,68.0,1026.2,1023.2,2.5,2.5,7.9,12.4,No,No
2011-05-06,Townsville,15.2,28.1,0.0,E,35.0,SSE,ENE,11.0,24.0,38.0,38.0,1016.5,1013.8,1.0,1.0,23.5,26.6,No,No
2011-05-06,NorfolkIsland,17.3,19.8,6.4,WSW,67.0,SW,SW,31.0,24.0,78.0,56.0,1007.1,1005.7,3.0,3.0,19.1,18.8,Yes,Yes
2011-05-06,Ballarat,2.1,13.0,0.0,SE,26.0,ESE,S,13.0,13.0,82.0,63.0,1024.7,1022.0,5.0,5.0,7.7,12.5,No,No
2011-05-06,MountGambier,6.6,13.2,0.0,ENE,24.0,NNE,ESE,9.0,9.0,76.0,63.0,1026.3,1022.9,8.0,7.0,9.1,12.5,No,No
2011-05-06,Sale,9.3,14.7,0.0,W,19.0,NNW,SSW,13.0,7.0,71.0,55.0,1025.6,1022.4,7.0,6.0,11.0,14.6,No,No
2011-05-06,NorahHead,12.2,18.2,0.6,SSW,37.0,SW,S,13.0,26.0,67.0,66.0,1023.2,1020.2,6.5,6.0,15.4,17.5,No,No
2011-05-06,Newcastle,12.8,19.8,0.6,W,32.5,SW,SW,6.0,4.0,64.0,52.0,1024.25,1020.8,6.0,6.0,15.0,18.9,No,No
2011-05-06,Nuriootpa,6.2,18.3,0.0,ESE,28.0,NE,SSW,11.0,9.0,68.0,42.0,1025.3,1021.4,6.0,2.0,10.6,17.0,No,No
2011-05-06,Witchcliffe,9.5,17.5,10.4,S,31.0,SE,SSE,6.0,20.0,80.0,61.0,1025.3,1021.3499999999999,5.5,4.5,15.0,16.7,Yes,No
2011-05-06,WaggaWagga,2.3,18.3,0.0,ENE,20.0,ENE,W,6.0,7.0,80.0,36.0,1025.3,1021.3,5.0,7.0,8.4,17.4,No,No
2011-05-06,Wollongong,11.7,17.6,0.0,SE,33.0,SW,SE,17.0,24.0,56.0,57.0,1024.5,1021.0,3.0,1.0,15.2,16.9,No,No
2011-05-06,CoffsHarbour,14.6,22.0,0.0,SW,50.0,SW,SW,35.0,24.0,50.0,46.0,1020.6,1018.1,1.0,7.0,18.3,20.4,No,No
2011-05-06,GoldCoast,15.9,24.3,0.0,S,54.0,S,S,30.0,28.0,51.0,45.0,1019.8,1016.6,2.5,5.5,20.8,23.4,No,No
2011-05-06,Albany,13.7,17.7,12.8,W,44.5,SW,S,11.0,19.0,71.0,64.0,1023.9,1023.4,4.0,4.0,16.0,17.0,Yes,No
2011-05-07,SalmonGums,2.0,19.7,0.0,SE,35.0,ESE,SE,6.0,17.0,68.0,39.0,1022.4333333333333,1020.6666666666666,3.0,3.0,14.7,18.8,No,No
2011-05-07,Newcastle,7.8,21.2,0.0,W,34.0,N,SE,0.0,2.0,78.0,58.0,1020.9666666666667,1017.9333333333334,2.0,2.0,14.0,19.8,No,No
2011-05-07,Melbourne,6.1,16.0,0.0,NW,33.0,N,NW,15.0,11.0,79.0,60.0,1019.5,1015.2,1.3333333333333335,1.3333333333333335,7.9,14.9,No,No
2011-05-07,BadgerysCreek,5.7,20.5,0.0,NNE,19.0,SW,N,7.0,7.0,85.0,46.0,1019.7,1015.2,0.6666666666666667,0.6666666666666667,11.9,19.6,No,No
2011-05-07,Perth,12.4,25.2,0.0,ENE,33.0,E,NE,11.0,15.0,60.0,32.0,1021.7,1017.4,0.0,0.0,15.5,24.9,No,No
2011-05-07,Brisbane,12.3,25.0,0.0,W,13.0,SW,W,6.0,4.0,67.0,38.0,1018.3,1014.3,1.0,3.0,18.1,24.0,No,No
2011-05-07,NorahHead,11.1,19.5,0.0,W,26.0,WSW,SSE,11.0,11.0,68.0,60.0,1018.9,1015.7,3.0,5.0,14.5,18.9,No,No
2011-05-07,NorfolkIsland,13.3,20.9,3.0,W,54.0,W,WNW,28.0,22.0,52.0,69.0,1007.8,1006.3,5.0,7.0,19.2,18.7,Yes,Yes
2011-05-07,Darwin,20.1,32.1,0.0,NNW,35.0,E,WSW,13.0,15.0,72.0,54.0,1012.2,1008.9,6.0,5.0,25.0,30.4,No,No
2011-05-07,Moree,4.9,24.3,0.0,SSW,22.0,N,SW,0.0,6.0,53.0,19.0,1018.9,1014.4,6.5,6.0,15.2,22.5,No,No
2011-05-07,Watsonia,3.4,16.0,0.0,N,24.0,NE,NNW,2.0,13.0,99.0,62.0,1019.7,1015.5,7.0,7.0,6.0,14.5,No,No
2011-05-07,SydneyAirport,9.4,21.3,0.0,WNW,31.0,WNW,ESE,19.0,13.0,62.0,36.0,1019.5,1015.4,1.0,5.0,14.6,20.5,No,No
2011-05-07,Albany,14.6,19.8,0.0,W,25.0,NE,ESE,4.0,19.0,61.0,58.0,1025.3,1022.0,7.0,3.0,16.2,18.6,No,No
2011-05-07,Bendigo,3.0,13.8,0.0,N,19.0,SSE,NW,4.0,6.0,89.0,56.0,1019.7,1015.9,7.0,7.0,7.8,13.3,No,No
2011-05-07,Penrith,6.8,20.7,0.0,NNE,19.0,N,NE,0.0,9.0,80.0,47.0,1019.45,1015.3,7.0,7.0,12.7,20.3,No,No
2011-05-07,Launceston,2.5,15.0,0.0,N,15.0,E,NW,2.0,6.0,95.0,63.0,1019.2,1014.7,7.0,7.0,6.0,14.1,No,No
2011-05-07,AliceSprings,10.6,21.3,0.0,S,22.0,S,S,6.0,6.0,50.0,26.0,1019.1,1016.0,7.0,7.0,15.1,20.7,No,No
2011-05-07,Richmond,3.9,20.7,0.0,E,22.0,N,NNE,0.0,9.0,83.0,43.0,1020.2,1015.1,6.333333333333333,6.666666666666667,10.9,20.4,No,No
2011-05-07,PearceRAAF,14.0,25.2,0.0,W,26.5,E,E,39.0,19.0,52.0,30.0,1020.8,1017.5,5.666666666666667,6.333333333333333,16.5,25.0,No,No
2011-05-07,Woomera,8.9,21.5,0.0,WSW,31.0,N,WSW,0.0,17.0,75.0,35.0,1019.9,1016.5,5.0,6.0,14.3,20.4,No,No
2011-05-07,Hobart,5.8,14.8,0.2,NW,33.0,NW,NW,17.0,11.0,73.0,57.0,1018.1,1013.5,6.0,7.0,9.0,14.6,No,Yes
2011-05-07,Ballarat,2.2,11.5,0.0,N,28.0,N,NNW,9.0,15.0,98.0,69.0,1018.8,1015.5,7.0,8.0,7.4,11.1,No,No
2011-05-07,MountGambier,5.2,14.6,0.0,WSW,22.0,W,SW,2.0,9.0,80.0,64.0,1018.7,1016.2,7.0,7.0,9.9,13.7,No,Yes
2011-05-07,Canberra,-3.2,17.4,0.2,NNW,28.0,SSW,NW,2.0,13.0,86.0,43.0,1020.4,1015.4,1.0,5.5,4.9,17.0,No,No
2011-05-07,Tuggeranong,-2.9,17.1,0.0,N,20.0,N,NW,0.0,11.0,84.0,49.0,1020.3,1015.3,4.0,4.0,4.7,16.6,No,No
2011-05-07,Albury,3.4,15.9,0.0,SE,17.0,N,ESE,0.0,9.0,96.0,57.0,1020.7,1016.0,7.0,2.5,6.2,15.7,No,No
2011-05-07,Mildura,4.0,20.0,0.0,SSW,26.0,N,WNW,9.0,9.0,83.0,39.0,1019.9,1016.0,4.0,1.0,10.0,19.7,No,No
2011-05-07,Dartmoor,7.0,14.8,0.0,SW,17.0,NNE,SW,6.0,9.0,95.0,76.0,1018.5,1016.1,3.0,3.5,8.3,13.5,No,No
2011-05-07,Nuriootpa,2.3,19.6,0.0,W,30.0,NNE,WSW,4.0,15.0,64.0,40.0,1019.1,1015.9,2.0,6.0,12.1,17.8,No,Yes
2011-05-07,Portland,5.8,14.5,0.0,WSW,20.0,N,WSW,7.0,11.0,83.0,67.0,1018.4,1016.1,7.0,8.0,8.8,13.4,No,Yes
2011-05-07,MelbourneAirport,3.5,16.3,0.0,NW,33.0,N,NW,15.0,11.0,78.0,54.0,1019.4,1015.5,7.0,7.0,9.3,14.6,No,No
2011-05-07,Sydney,9.8,20.8,0.0,W,35.0,W,ESE,22.0,9.0,75.0,52.0,1019.5,1015.2,6.5,7.0,12.0,19.6,No,No
2011-05-07,Sale,3.3,14.3,0.0,WNW,15.0,WNW,NNW,11.0,4.0,95.0,62.0,1019.5,1015.0,6.0,7.0,7.0,13.6,No,No
2011-05-07,Townsville,19.7,28.1,0.0,ENE,37.0,SSW,E,15.0,22.0,78.0,55.0,1015.9,1012.1,7.0,7.0,21.8,26.8,No,Yes
2011-05-07,Wollongong,11.2,19.0,0.0,NNE,20.0,SW,NE,9.0,11.0,63.0,57.0,1019.5,1015.4,6.5,7.0,16.0,17.5,No,No
2011-05-07,Cobar,6.9,21.8,0.0,NE,19.0,NE,SW,9.0,7.0,43.0,24.0,1019.1,1015.6,6.0,7.0,15.9,20.7,No,No
2011-05-07,MountGinini,2.2,11.0,0.0,WSW,30.0,SW,W,13.0,13.0,16.0,62.0,1018.95,1015.6500000000001,6.0,6.75,7.6,10.1,No,No
2011-05-07,Adelaide,7.9,20.2,0.0,WNW,22.0,NNE,WSW,6.0,7.0,61.0,44.0,1018.8,1015.7,6.0,6.5,13.9,18.9,No,No
2011-05-07,Witchcliffe,6.8,20.1,0.0,E,30.0,ENE,ENE,15.0,7.0,74.0,48.0,1019.5999999999999,1015.9000000000001,6.0,6.25,13.0,19.9,No,No
2011-05-07,WaggaWagga,2.3,18.3,0.0,E,15.0,ESE,WSW,9.0,7.0,86.0,41.0,1020.4,1016.1,6.0,6.0,7.3,16.5,No,No
2011-05-07,PerthAirport,11.5,25.7,0.0,W,26.0,ENE,ENE,37.0,22.0,56.0,28.0,1021.5,1017.6,0.0,0.0,15.2,25.2,No,No
2011-05-07,Cairns,16.6,29.5,0.0,SE,37.0,SSE,SE,13.0,30.0,60.0,56.0,1014.2,1010.7,3.0,4.0,24.5,27.4,No,No
2011-05-07,Walpole,11.2,19.8,0.6,NE,31.0,ENE,ENE,13.0,11.0,71.0,53.0,1024.4,1020.7,2.0,3.5,14.6,19.6,No,No
2011-05-07,CoffsHarbour,8.9,21.7,0.0,SW,35.0,WSW,SSE,15.0,15.0,46.0,47.0,1017.9,1014.9,1.0,3.0,18.3,20.6,No,No
2011-05-07,GoldCoast,12.7,23.3,0.0,SSE,31.0,SW,SE,9.0,17.0,45.0,49.0,1017.6,1014.3,2.666666666666667,3.3333333333333335,19.9,22.3,No,No
2011-05-08,GoldCoast,13.5,24.9,0.0,N,28.0,WNW,N,13.0,17.0,57.0,53.0,1016.4,1012.4,4.333333333333334,3.6666666666666665,18.9,22.6,No,Yes
2011-05-08,Nuriootpa,9.5,17.4,1.6,SSE,44.0,ENE,ESE,7.0,13.0,70.0,47.0,1018.6,1017.4,6.0,4.0,11.3,17.0,Yes,No
2011-05-08,Witchcliffe,8.6,22.3,0.0,N,41.0,NNE,N,19.0,22.0,54.0,68.0,1017.45,1016.25,3.5,5.0,17.0,21.7,No,Yes
2011-05-08,Bendigo,6.9,17.0,0.0,SSE,44.0,SE,SW,4.0,20.0,68.0,53.0,1016.3,1015.1,1.0,6.0,11.5,16.1,No,No
2011-05-08,Penrith,5.5,20.9,0.2,SW,17.0,N,ENE,0.0,4.0,98.0,39.0,1018.65,1015.95,2.5,6.0,9.9,20.4,No,No
2011-05-08,Albany,11.1,25.0,0.0,W,27.0,NNE,NW,9.0,6.0,62.0,39.0,1021.0,1016.8,4.0,6.0,14.5,24.3,No,No
2011-05-08,SydneyAirport,8.9,21.8,0.0,WSW,37.0,NW,NNW,13.0,7.0,61.0,30.0,1014.1,1010.5,3.0,3.0,14.1,20.5,No,No
2011-05-08,Watsonia,6.0,14.6,0.0,S,43.0,W,SSW,4.0,19.0,94.0,73.0,1016.2,1015.4,7.0,7.0,10.6,13.6,No,Yes
2011-05-08,CoffsHarbour,11.2,22.6,0.0,NNW,35.0,NNW,NNW,15.0,7.0,64.0,52.0,1015.1,1010.8,6.0,6.0,16.5,21.9,No,No
2011-05-08,Cobar,6.9,20.8,0.0,W,30.0,SSW,WSW,9.0,9.0,60.0,23.0,1015.9,1012.8,6.0,7.0,11.3,20.2,No,No
2011-05-08,Richmond,2.5,21.2,0.0,S,24.0,E,NE,6.0,9.0,99.0,39.0,1014.8,1010.4,3.0,4.0,7.2,20.7,No,No
2011-05-08,Woomera,10.3,20.2,0.0,WSW,26.0,SW,SW,9.0,9.0,82.0,46.0,1018.0,1015.2,0.0,1.0,14.2,19.4,No,No
2011-05-08,NorfolkIsland,15.8,21.7,4.0,WSW,30.0,SW,SW,7.0,15.0,70.0,62.0,1013.4,1012.3,1.0,2.0,19.5,20.8,Yes,No
2011-05-08,Canberra,-3.3,17.2,0.0,WNW,43.0,SSW,WNW,6.0,24.0,81.0,35.0,1015.0,1011.4,1.0,4.0,4.7,15.2,No,No
2011-05-08,Brisbane,12.4,24.2,0.0,ENE,19.0,N,NE,0.0,6.0,75.0,54.0,1016.8,1012.5,7.0,3.0,17.3,23.3,No,Yes
2011-05-08,MountGambier,8.9,15.9,3.8,SSE,41.0,SW,SSE,11.0,20.0,93.0,72.0,1017.9,1019.0,7.0,7.0,14.2,13.3,Yes,Yes
2011-05-08,PerthAirport,15.2,29.9,0.0,W,41.0,SSE,NE,22.0,6.0,42.0,22.0,1019.2,1016.0,3.0,7.0,20.0,28.8,No,No
2011-05-08,Sale,5.8,16.5,0.0,W,41.0,WNW,WSW,11.0,17.0,85.0,84.0,1014.3,1012.9,5.0,8.0,11.0,13.2,No,Yes
2011-05-08,WaggaWagga,-0.4,16.3,0.0,WSW,28.0,N,SW,0.0,11.0,84.0,45.0,1016.3,1013.8,1.0,3.0,6.6,15.0,No,No
2011-05-08,SalmonGums,-0.9,21.7,0.0,NNW,26.0,NNE,NNE,19.0,13.0,65.0,31.0,1015.15,1012.0999999999999,1.5,4.0,14.9,20.6,No,No
2011-05-08,Sydney,9.6,22.0,0.0,SW,31.0,W,WSW,20.0,11.0,76.0,34.0,1014.0,1010.4,2.0,5.0,12.2,21.6,No,No
2011-05-08,BadgerysCreek,2.4,21.2,0.0,W,15.0,NNW,NNW,4.0,2.0,83.0,35.0,1014.4,1010.4,2.5,6.0,11.0,20.7,No,No
2011-05-08,Perth,15.5,30.0,0.0,NE,37.0,NE,WSW,17.0,4.0,43.0,26.0,1018.7,1015.8,3.0,7.0,20.6,28.8,No,No
2011-05-08,AliceSprings,13.0,20.8,0.0,ESE,19.0,SSE,S,9.0,9.0,71.0,31.0,1018.4,1016.0,8.0,6.0,14.8,19.9,No,No
2011-05-08,Mildura,4.4,19.4,0.0,SSE,28.0,S,S,9.0,17.0,72.0,40.0,1018.0,1015.8,1.0,1.0,10.2,19.0,No,No
2011-05-08,Newcastle,9.8,22.3,0.0,W,30.5,NW,SE,4.0,0.0,71.0,50.0,1017.85,1017.5,2.0,6.0,14.1,21.9,No,No
2011-05-08,Portland,6.4,14.3,4.4,S,33.0,WSW,SSE,9.0,20.0,96.0,65.0,1017.7,1019.2,8.0,8.0,11.8,12.5,Yes,No
2011-05-08,Cairns,20.4,29.8,0.0,S,22.0,SSE,NE,2.0,11.0,70.0,59.0,1013.5,1010.1,7.0,6.0,24.8,27.9,No,No
2011-05-08,PearceRAAF,16.5,29.8,0.0,ENE,46.0,NNE,NNW,17.0,6.0,42.0,22.0,1018.7,1015.8,6.0,1.0,20.1,28.5,No,No
2011-05-08,Darwin,21.4,30.5,0.0,WSW,22.0,SE,NW,9.0,15.0,70.0,64.0,1012.5,1009.2,5.0,7.0,25.1,29.1,No,No
2011-05-08,Hobart,7.7,12.6,1.6,SW,46.0,SSW,SSW,15.0,13.0,69.0,58.0,1012.9,1014.2,6.0,7.25,9.5,10.2,Yes,Yes
2011-05-08,Dartmoor,8.2,14.3,0.8,S,35.0,N,S,0.0,22.0,99.0,85.0,1017.7,1018.6,7.0,7.5,10.3,12.6,No,Yes
2011-05-08,Albury,2.1,16.8,0.0,WNW,24.0,N,WNW,0.0,17.0,94.0,39.0,1016.0,1013.5,8.0,7.75,7.4,16.6,No,No
2011-05-08,Townsville,20.1,23.9,6.4,SSE,26.0,SSE,ESE,11.0,17.0,95.0,95.0,1015.1,1011.5,8.0,8.0,21.1,21.7,Yes,Yes
2011-05-08,MountGinini,-0.5,6.5,0.0,SW,37.0,W,WSW,13.0,17.0,76.0,79.0,1015.45,1013.4,7.75,7.75,2.3,1.5,No,No
2011-05-08,Melbourne,7.8,15.6,0.0,S,48.0,SW,S,9.0,33.0,76.0,74.0,1015.8,1015.3,7.5,7.5,11.8,14.6,No,Yes
2011-05-08,Tuggeranong,-3.4,16.8,0.0,WSW,33.0,N,W,0.0,20.0,82.0,39.0,1015.1,1011.0,7.25,7.25,3.9,15.4,No,No
2011-05-08,MelbourneAirport,6.5,14.8,0.0,S,48.0,SW,S,9.0,33.0,87.0,67.0,1022.2,1015.8,7.0,7.0,10.1,13.1,No,Yes
2011-05-08,Ballarat,4.3,12.3,0.0,S,39.0,W,S,6.0,22.0,98.0,88.0,1016.7,1016.0,6.0,8.0,7.3,11.6,No,No
2011-05-08,Adelaide,10.5,20.7,0.0,SE,31.0,NNW,WSW,4.0,15.0,71.0,54.0,1017.9,1016.9,6.0,7.8,14.4,19.0,No,No
2011-05-08,Wollongong,10.9,19.7,0.0,WSW,24.0,WSW,ESE,6.0,11.0,49.0,48.0,1013.8,1010.5,6.0,7.6,16.9,19.0,No,No
2011-05-08,Launceston,3.6,15.1,0.0,SE,43.0,E,SE,4.0,24.0,99.0,47.0,1012.3,1013.4,6.0,7.4,6.7,13.5,No,No
2011-05-08,NorahHead,11.3,19.9,0.0,WSW,24.0,WSW,SSE,6.0,7.0,71.0,52.0,1013.8,1010.8,6.0,7.2,14.4,19.1,No,No
2011-05-08,Moree,6.9,24.9,0.0,NW,31.0,NE,WNW,13.0,15.0,52.0,25.0,1015.5,1011.4,6.0,7.0,15.0,23.0,No,No
2011-05-09,Tuggeranong,-1.0,13.6,0.0,SE,43.0,SSE,S,7.0,20.0,63.0,46.0,1018.0,1016.3,4.333333333333333,7.333333333333333,8.4,12.6,No,No
2011-05-09,Richmond,4.8,17.8,0.0,S,37.0,N,SSE,0.0,22.0,95.0,53.0,1015.8,1014.1,2.6666666666666665,7.666666666666667,9.6,16.6,No,No
2011-05-09,Newcastle,9.4,18.8,0.0,W,35.0,N,SW,0.0,4.0,63.0,75.0,1019.0,1017.75,1.0,8.0,15.0,14.8,No,Yes
2011-05-09,MelbourneAirport,6.5,13.9,2.4,SSE,33.0,SW,S,9.0,22.0,87.0,55.0,1022.2,1021.4,7.0,3.0,10.1,13.0,Yes,No
2011-05-09,Launceston,2.0,12.3,0.0,SE,37.0,SSE,SE,9.0,19.0,67.0,57.0,1023.6,1022.5,4.0,3.0,8.3,11.6,No,No
2011-05-09,Canberra,-3.1,14.7,0.0,S,43.0,SSE,S,9.0,20.0,65.0,36.0,1017.8,1015.9,1.0,3.0,7.8,13.7,No,No
2011-05-09,NorfolkIsland,15.1,22.5,0.0,NNE,35.0,ENE,NE,15.0,17.0,68.0,68.0,1015.9,1015.0,2.0,7.0,20.2,20.3,No,Yes
2011-05-09,Wollongong,12.2,16.1,0.0,SSE,67.0,SSW,SW,37.0,17.0,62.0,78.0,1015.9,1015.1,5.0,8.0,14.7,13.5,No,Yes
2011-05-09,Brisbane,16.2,18.9,5.6,SSW,17.0,SW,W,4.0,4.0,90.0,84.0,1013.4,1009.7,8.0,7.0,16.8,16.6,Yes,Yes
2011-05-09,Hobart,5.5,11.2,2.2,SSW,35.0,S,S,13.0,13.0,78.0,69.0,1024.1,1023.2,5.333333333333334,4.666666666666666,7.6,10.6,Yes,No
2011-05-09,Witchcliffe,11.5,19.7,4.6,S,35.0,S,SSE,9.0,20.0,70.0,54.0,1023.9,1022.55,2.666666666666667,2.333333333333333,16.7,19.1,Yes,No
2011-05-09,PearceRAAF,9.9,26.8,0.0,ESE,43.0,S,SSW,9.0,13.0,68.0,36.0,1023.7,1021.9,0.0,0.0,15.9,26.2,No,No
2011-05-09,Townsville,19.9,27.7,12.0,SW,31.0,ESE,SSW,2.0,15.0,84.0,53.0,1013.0,1009.7,7.0,7.0,22.0,26.8,Yes,No
2011-05-09,WaggaWagga,0.2,18.1,0.0,SSE,59.0,ESE,WSW,9.0,9.0,77.0,34.0,1017.4,1015.3,7.0,2.0,7.6,16.7,No,No
2011-05-09,SalmonGums,3.9,25.1,0.0,S,39.0,NNW,SSW,20.0,15.0,50.0,22.0,1020.25,1018.25,3.5,2.0,17.0,24.5,No,No
2011-05-09,Woomera,9.7,19.7,0.0,S,33.0,SE,SSW,15.0,20.0,69.0,41.0,1023.1,1021.2,0.0,2.0,13.9,19.0,No,No
2011-05-09,BadgerysCreek,6.0,18.2,0.0,SSW,39.0,SW,S,15.0,22.0,59.0,55.0,1015.6,1014.3,1.5,4.0,13.8,16.4,No,No
2011-05-09,SydneyAirport,10.1,16.4,0.0,SSW,63.0,SSW,SSW,43.0,41.0,64.0,70.0,1014.7,1014.0,3.0,6.0,15.3,15.7,No,Yes
2011-05-09,Williamtown,8.3,19.9,1.0,SSE,52.0,WNW,SSW,13.0,20.0,64.0,79.0,1014.3,1013.0,1.0,8.0,14.4,14.6,No,Yes
2011-05-09,AliceSprings,6.5,21.1,0.0,S,41.0,SSE,SSE,17.0,20.0,57.0,27.0,1021.5,1018.8,1.0,1.0,14.3,20.7,No,No
